phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,base_weight,history_floor,history_cap,position_floor,position_cap,context_std_floor,context_std_ref,context_count_floor,context_count_ref,fallback_base_weight,mean_reliability,std_reliability,min_reliability,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8000376443799035,0.08982611545871676,0.6075,0.5804794520547946,0.5733044733044733,0.5804794520547946,0.5703427128427129,584,30,26,0.5833296130952381,0.5777661227661227,0.5944283517505274,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.7920872274824786,0.08365926624752744,0.625760625,0.5787671232876712,0.57243450993451,0.5787671232876712,0.5720887445887447,584,30,26,0.5773661841630593,0.5712207237207237,0.5892071666130244,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.7920872274824786,0.08365926624752744,0.625760625,0.583904109589041,0.5854279979279979,0.583904109589041,0.5833497675164342,584,30,26,0.5858222853535353,0.5814211714211713,0.5919608053499268,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8050856702311868,0.0896319674757758,0.5625156250000001,0.5821917808219178,0.5785191660191662,0.5821917808219178,0.577891213724547,584,30,26,0.5774009063852813,0.5707028157028157,0.6004720523548975,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.5841423948220065,0.615367107254201,0.5841423948220065,0.5901712573141145,618,28,24,0.58860683799495,0.6102505056671723,0.6199370101809126,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9883348895113602,0.02043372847516129,0.8644444444444445,0.5841423948220065,0.616369613519865,0.5841423948220065,0.5574048174048174,618,28,24,0.5874080367961487,0.6090600294766961,0.6164579213359701,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.968310924369748,0.0372885067789125,0.7869999999999999,0.5889967637540453,0.6228831263323976,0.5889967637540453,0.5647385286671002,618,28,24,0.5909572653453773,0.6127747561080895,0.6099758294880245,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9303081232492997,0.06357390781398536,0.81,0.6310679611650486,0.6592497127950881,0.6310679611650486,0.6013158666730095,618,28,24,0.651373868943799,0.6684829291079292,0.6281403354574085,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8239868636772694,0.05910735994028033,0.7,0.5906148867313916,0.6285351234485329,0.5906148867313916,0.6016669838098411,618,28,24,0.6006802346837312,0.6201128038628039,0.6204130960228521,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.7865794777456304,0.053384032753995225,0.7,0.5922330097087378,0.6298372067818662,0.5922330097087378,0.6029424940139226,618,28,24,0.6042544382579348,0.6235078655911989,0.6198637662052298,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8242754789632176,0.06673121393277577,0.578125,0.5889967637540453,0.6253299952434047,0.5889967637540453,0.5989197310625881,618,28,24,0.5957784057434408,0.615866008991009,0.6123196367098807,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8397866355155748,0.050817224087883216,0.715125,0.5970873786407767,0.6353702591841136,0.5970873786407767,0.5759201017236731,618,28,24,0.6035898250933216,0.6221933814642148,0.6184721306672527,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.7941242493393578,0.07386618895971485,0.634301055103189,0.6407766990291263,0.6719017634376575,0.6407766990291263,0.6132502814645672,618,28,24,0.6622653279121811,0.6778318980402313,0.6299348128616421,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.796256561996371,0.06699428303811858,0.6507637500000001,0.63915857605178,0.6710409308005091,0.63915857605178,0.6084557803307804,618,28,24,0.6607751514220046,0.6765758354300022,0.6250640884787226,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.796256561996371,0.06699428303811858,0.6507637500000001,0.6310679611650486,0.6619139466735248,0.6310679611650486,0.6006326510790796,618,28,24,0.6527775934244465,0.6679696846363514,0.6270050538343221,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8115591622208546,0.07103392188155062,0.5512421875,0.5970873786407767,0.6355234454586235,0.5970873786407767,0.5759201017236731,618,28,24,0.6038035003069968,0.622270541958042,0.6114773309895261,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6555183946488294,0.6631447487697487,0.6555183946488294,0.6621794131794131,598,35,28,0.628903318903319,0.6315261887583318,0.6294689343977786,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9493346068131169,0.025042878757024368,0.8466666666666667,0.657190635451505,0.660894783126926,0.657190635451505,0.6603794406651549,598,35,28,0.626506859641188,0.6292344147254861,0.6223186393613329,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9016017191977077,0.0338078863219829,0.7629999999999999,0.657190635451505,0.6680011357689929,0.657190635451505,0.6660645227788083,598,35,28,0.6322970644612437,0.636479656256442,0.6195071155848664,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9115759312320917,0.06521362817962645,0.81,0.637123745819398,0.6547978972086115,0.637123745819398,0.6552882567168281,598,35,28,0.5875473282935969,0.5786972617329761,0.6263797292606733,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8790060872409201,0.08873360061611917,0.7,0.657190635451505,0.6607704101454102,0.657190635451505,0.6602799422799422,598,35,28,0.6228597273373393,0.6195557616986189,0.6252690038181186,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8241439183208833,0.06756386728038077,0.7,0.657190635451505,0.6607704101454102,0.657190635451505,0.6602799422799422,598,35,28,0.6116224074433031,0.6095758606472892,0.6250954529677196,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8509350610122771,0.1029657958868645,0.578125,0.657190635451505,0.6607704101454102,0.657190635451505,0.6602799422799422,598,35,28,0.6454933126574918,0.6478344027004741,0.6217979868101354,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8554333833331027,0.07734695368639873,0.6789631217215004,0.6488294314381271,0.6520289135467706,0.6488294314381271,0.6520962688105545,598,35,28,0.6146318192586849,0.6106867140795714,0.6220409580006941,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8197490987954681,0.08914414697923512,0.6075,0.6438127090301003,0.656675259264545,0.6438127090301003,0.6567901463615748,598,35,28,0.600737222976029,0.5961625824572253,0.6211732037486984,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.7989175808019835,0.08470493872421866,0.5822108768761866,0.6421404682274248,0.6517574588110302,0.6421404682274248,0.6492844774273345,598,35,28,0.600968210893584,0.5967571119356834,0.6175980562304757,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.7989175808019835,0.08470493872421866,0.5822108768761866,0.6421404682274248,0.6481860302396016,0.6421404682274248,0.6464273345701917,598,35,28,0.6005950765652258,0.5958642547928263,0.6183269698021521,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8099651154382541,0.10533998509164431,0.538234375,0.6488294314381271,0.6520289135467706,0.6488294314381271,0.6520962688105545,598,35,28,0.6327167194331373,0.6334912904555763,0.6194724054147865,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.5736301369863014,0.5683365245865246,0.5736301369863014,0.5680874218374219,584,30,26,0.5610718795093794,0.5584304584304585,0.6029395987554984,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9739388264669163,0.025924592202257783,0.8555555555555556,0.5821917808219178,0.5784428534428534,0.5821917808219178,0.5768462401795735,584,30,26,0.5702298656204906,0.5675294612794614,0.59997139076637,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9380112359550562,0.03880750372883351,0.7749999999999999,0.589041095890411,0.5853491415991416,0.589041095890411,0.5902390973224307,584,30,26,0.5773340548340549,0.5747014559514559,0.5974680828237314,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9205337078651686,0.0635114471568677,0.81,0.5736301369863014,0.5767156454656455,0.5736301369863014,0.5832858345358346,584,30,26,0.572561553030303,0.5704274891774892,0.6106283302936022,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8550936570668172,0.08360731590491192,0.7,0.571917808219178,0.5725845913345913,0.571917808219178,0.5717690796857463,584,30,26,0.591063649891775,0.5897944647944647,0.6001144369345206,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8082418136443871,0.06613848001377115,0.7,0.5702054794520548,0.5693794631294632,0.5702054794520548,0.5689913019079686,584,30,26,0.5872442054473305,0.5855209605209605,0.5978972213281836,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8408896038263691,0.08929564243387263,0.578125,0.5702054794520548,0.5693794631294632,0.5702054794520548,0.5689913019079686,584,30,26,0.5836244137806637,0.5813008750508751,0.6064799914172299,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8522020825978365,0.07229041187297408,0.72975,0.5736301369863014,0.5746272246272247,0.5736301369863014,0.5735393618726953,584,30,26,0.5907077471139971,0.58881512006512,0.5997925830561814,26
