phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,base_weight,history_floor,history_cap,agreement_gamma,selected_alignment,stage1_source,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6472491909385113,0.6536947806605636,0.6472491909385113,0.676905759584331,618,28,24,0.6465481876321036,0.6540801983510316,0.6194243023511316,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6488673139158576,0.6546417503575334,0.6488673139158576,0.6777174478960193,618,28,24,0.6487114284317081,0.655798772986273,0.6205595839742181,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6407766990291263,0.6498079961487792,0.6407766990291263,0.6735742300028013,618,28,24,0.6453506477982003,0.654015614015614,0.6320222661686076,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6423948220064725,0.6541705317613148,0.6423948220064725,0.6765694986230699,618,28,24,0.651058615044629,0.6591497545664212,0.6321321321321322,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6440129449838188,0.65441950914845,0.6440129449838188,0.676781043031043,618,28,24,0.6301881587720748,0.6403516930600264,0.5761371127224785,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6699029126213593,0.6813098945556698,0.6699029126213593,0.6934755390112531,618,28,24,0.6617044959702303,0.6701405538905538,0.5851461217314875,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6472491909385113,0.6596644591302421,0.6472491909385113,0.6805345316059601,618,28,24,0.6388362414586192,0.6496194314944315,0.5715227422544495,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6595483022268737,0.6421404682274248,0.6905245653817081,598,35,28,0.6351250242295019,0.630419479660551,0.5872613675807012,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6541911593697307,0.6387959866220736,0.6826674225245654,598,35,28,0.6329608451250242,0.6280980510891225,0.5879555709822979,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6541911593697307,0.6387959866220736,0.6826674225245654,598,35,28,0.6329608451250242,0.6280980510891225,0.5879555709822979,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6541911593697307,0.6387959866220736,0.6826674225245654,598,35,28,0.6329608451250242,0.6280980510891225,0.5879555709822979,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6541911593697307,0.6387959866220736,0.6826674225245654,598,35,28,0.6329608451250242,0.6280980510891225,0.5879555709822979,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6541911593697307,0.6387959866220736,0.6826674225245654,598,35,28,0.6329608451250242,0.6280980510891225,0.5879555709822979,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6595483022268737,0.6421404682274248,0.6905245653817081,598,35,28,0.6311490168206586,0.6257017668178382,0.6107948628948282,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6446488294314381,0.6605049348799349,0.6446488294314381,0.6912898715041572,598,35,28,0.6338990652796623,0.6281658206211777,0.6111766747657064,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6438127090301003,0.660976873655445,0.6438127090301003,0.6916674225245654,598,35,28,0.6413496370959058,0.635742931010788,0.6185352308226311,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6454849498327759,0.6629680868073724,0.6454849498327759,0.6896889644746788,598,35,28,0.6436595162714565,0.637505969559541,0.6199236376258244,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6438127090301003,0.6593399688935403,0.6438127090301003,0.6862479213907785,598,35,28,0.6345161637698951,0.6307844173022745,0.5889621659146129,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.653883619687191,0.6421404682274248,0.6802955404383976,598,35,28,0.6342898063793585,0.6303144111179825,0.5901076015272475,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6438127090301003,0.6613807852200708,0.6438127090301003,0.6896095993953137,598,35,28,0.6348987745256401,0.6299121100460388,0.5889274557445332,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6267774846681096,0.6221640396640397,0.6458892107427672,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6286240755772006,0.6239122914122915,0.646032256910918,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6286240755772006,0.6239122914122915,0.646032256910918,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6286240755772006,0.6239122914122915,0.646032256910918,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6286240755772006,0.6239122914122915,0.646032256910918,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6286240755772006,0.6239122914122915,0.646032256910918,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6442491883116883,0.6419264994264994,0.5994707291778422,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6412671232876712,0.6485512173012175,0.6412671232876712,0.6391808962642295,584,30,26,0.647410770652958,0.6454038091538092,0.6010442370275006,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6386986301369864,0.6469868094868095,0.6386986301369864,0.6378250761584094,584,30,26,0.6463909181096681,0.6423321585821586,0.593784643993849,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6352739726027398,0.6433390683390685,0.6352739726027398,0.6281822190155524,584,30,26,0.6463165133477633,0.6418437580937582,0.5950005364231307,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6318493150684932,0.6348709161209162,0.6318493150684932,0.6273246352413019,584,30,26,0.6185927353896103,0.6133769933769934,0.6499302649930265,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6335616438356164,0.6328548766048766,0.6335616438356164,0.6190959195125862,584,30,26,0.6212217036435786,0.6155664705664705,0.6578693273253943,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.6500800125800126,0.6404109589041096,0.6340243706910373,584,30,26,0.6312319624819624,0.6276668701668702,0.6477130493866896,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.638309598378774,0.6213592233009708,0.6555644752073323,618,28,24,0.6220236736845128,0.6302661381828049,0.556251373324544,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.6362803775995532,0.6213592233009708,0.6538251431108574,618,28,24,0.6195151973124001,0.6272200523242191,0.556837325130008,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.6362803775995532,0.6213592233009708,0.6538251431108574,618,28,24,0.6195151973124001,0.6272200523242191,0.556837325130008,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.6362803775995532,0.6213592233009708,0.6538251431108574,618,28,24,0.6195151973124001,0.6272200523242191,0.556837325130008,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.6362803775995532,0.6213592233009708,0.6538251431108574,618,28,24,0.6195151973124001,0.6272200523242191,0.556837325130008,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.6362803775995532,0.6213592233009708,0.6538251431108574,618,28,24,0.6195151973124001,0.6272200523242191,0.556837325130008,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.638309598378774,0.6213592233009708,0.6555644752073323,618,28,24,0.6341268482876875,0.6406965835090835,0.5990807881051783,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.638309598378774,0.6213592233009708,0.6555644752073323,618,28,24,0.6341268482876875,0.6406965835090835,0.6000512707829782,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6229773462783171,0.6373220442662199,0.6229773462783171,0.6547180002537145,618,28,24,0.6368423146395175,0.6422470584970584,0.603640225591445,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6262135922330098,0.6392896368588126,0.6262135922330098,0.6564045081902224,618,28,24,0.6380175283147311,0.6431729844229844,0.6047388852266902,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6262135922330098,0.6429444275230846,0.6262135922330098,0.6496888825460253,618,28,24,0.6219657770357071,0.63106670335837,0.5650406504065041,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6407766990291263,0.6656565028502915,0.6407766990291263,0.6698929641786784,618,28,24,0.642861547931478,0.6533594723178057,0.5798725554823115,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6197411003236246,0.6351229701921458,0.6197411003236246,0.6528330796187938,618,28,24,0.6156981809953839,0.623632089361256,0.5591445103640226,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6578523460666318,0.6387959866220736,0.6931927437641724,598,35,28,0.6413118390730331,0.6409292542774685,0.5824019437695245,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6526865297401011,0.6387959866220736,0.6848934240362813,598,35,28,0.6397695505158192,0.6387523835291692,0.582714335300243,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6526865297401011,0.6387959866220736,0.6848934240362813,598,35,28,0.6397695505158192,0.6387523835291692,0.582714335300243,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6526865297401011,0.6387959866220736,0.6848934240362813,598,35,28,0.6397695505158192,0.6387523835291692,0.582714335300243,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6526865297401011,0.6387959866220736,0.6848934240362813,598,35,28,0.6397695505158192,0.6387523835291692,0.582714335300243,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6387959866220736,0.6526865297401011,0.6387959866220736,0.6848934240362813,598,35,28,0.6397695505158192,0.6387523835291692,0.582714335300243,28
